EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-300
a1424961000,44.71,44.71,44.71,44.71,3163
22,44.73,44.73,44.73,44.73,200
35,44.68,44.68,44.68,44.68,100
61,44.7,44.7,44.7,44.7,400
82,44.7,44.7,44.7,44.7,200
85,44.7,44.7,44.7,44.7,100
102,44.711,44.711,44.711,44.711,500
134,44.76,44.76,44.76,44.76,100
146,44.75,44.75,44.75,44.75,200
148,44.76,44.76,44.76,44.76,170
157,44.76,44.76,44.76,44.76,100
171,44.75,44.75,44.75,44.75,2100
198,44.77,44.77,44.77,44.77,400
231,44.75,44.75,44.75,44.75,100
236,44.69,44.69,44.69,44.69,200
240,44.73,44.73,44.73,44.73,100
286,44.73,44.73,44.73,44.73,100
294,44.721,44.721,44.721,44.721,328
346,44.73,44.73,44.73,44.73,100
363,44.7,44.7,44.7,44.7,100
382,44.711,44.711,44.711,44.711,110
388,44.71,44.71,44.71,44.71,100
390,44.72,44.74,44.72,44.72,1149
a1425047400,44.74,44.74,44.74,44.74,5962
9,44.72,44.73,44.72,44.73,300
10,44.71,44.72,44.71,44.72,700
30,44.69,44.69,44.69,44.69,115
48,44.73,44.73,44.73,44.73,100
49,44.735,44.735,44.735,44.735,100
59,44.75,44.75,44.75,44.75,7600
66,44.81,44.81,44.81,44.81,100
68,44.79,44.79,44.79,44.79,7600
77,44.82,44.82,44.82,44.82,100
83,44.84,44.84,44.84,44.84,100
99,44.88,44.88,44.88,44.88,100
113,44.91,44.91,44.91,44.91,150
116,44.89,44.89,44.89,44.89,100
132,44.89,44.89,44.89,44.89,100
152,44.85,44.85,44.85,44.85,100
174,44.85,44.85,44.85,44.85,100
190,44.85,44.85,44.85,44.85,100
194,44.85,44.85,44.85,44.85,100
204,44.82,44.82,44.82,44.82,993
207,44.82,44.82,44.82,44.82,100
213,44.79,44.79,44.79,44.79,275
228,44.8,44.8,44.8,44.8,200
249,44.8,44.8,44.8,44.8,200
255,44.8,44.8,44.8,44.8,470
272,44.81,44.81,44.81,44.81,100
276,44.81,44.81,44.81,44.81,230
281,44.79,44.79,44.79,44.79,600
296,44.78,44.78,44.78,44.78,200
297,44.75,44.76,44.75,44.76,4000
300,44.779,44.779,44.779,44.779,250
310,44.78,44.78,44.78,44.78,300
320,44.75,44.75,44.75,44.75,400
323,44.75,44.75,44.75,44.75,100
337,44.74,44.74,44.74,44.74,100
344,44.72,44.72,44.72,44.72,636
348,44.73,44.73,44.72,44.72,200
353,44.73,44.73,44.72,44.72,400
356,44.75,44.75,44.75,44.75,3500
357,44.77,44.77,44.77,44.77,400
361,44.77,44.77,44.77,44.77,100
370,44.76,44.76,44.76,44.76,100
371,44.7,44.7,44.7,44.7,200
374,44.7,44.7,44.7,44.7,100
382,44.69,44.69,44.69,44.69,100
385,44.7,44.7,44.7,44.7,100
387,44.68,44.68,44.68,44.68,100
389,44.66,44.68,44.66,44.68,600
390,44.69,44.69,44.69,44.69,391
a1425306600,44.63,44.63,44.63,44.63,5054
18,44.6,44.6,44.6,44.6,111
29,44.56,44.56,44.56,44.56,100
62,44.57,44.57,44.57,44.57,100
92,44.58,44.58,44.57,44.57,2400
155,44.52,44.52,44.52,44.52,100
157,44.53,44.53,44.53,44.53,100
163,44.5,44.53,44.5,44.53,276
164,44.501,44.501,44.501,44.501,370
170,44.505,44.505,44.505,44.505,800
171,44.5,44.5,44.5,44.5,319
173,44.471,44.471,44.471,44.471,150
182,44.451,44.451,44.451,44.451,265
187,44.46,44.46,44.46,44.46,240
195,44.46,44.46,44.46,44.46,345
202,44.48,44.48,44.48,44.48,1109
203,44.48,44.48,44.48,44.48,108
205,44.491,44.5,44.491,44.5,325
247,44.52,44.52,44.52,44.52,300
253,44.54,44.54,44.54,44.54,100
278,44.54,44.54,44.54,44.54,100
281,44.531,44.531,44.531,44.531,500
288,44.55,44.55,44.55,44.55,100
303,44.49,44.49,44.49,44.49,100
304,44.48,44.48,44.48,44.48,380
330,44.51,44.51,44.51,44.51,400
332,44.51,44.51,44.51,44.51,200
337,44.53,44.53,44.53,44.53,100
353,44.56,44.56,44.56,44.56,300
354,44.56,44.56,44.56,44.56,100
367,44.59,44.59,44.58,44.58,876
379,44.61,44.61,44.61,44.61,300
386,44.62,44.62,44.62,44.62,100
389,44.625,44.625,44.625,44.625,400
390,44.62,44.63,44.62,44.63,1399
a1425393000,44.43,44.43,44.43,44.43,4700
25,44.391,44.391,44.391,44.391,376
33,44.44,44.44,44.44,44.44,500
129,44.4,44.4,44.4,44.4,300
131,44.36,44.36,44.36,44.36,100
132,44.39,44.39,44.39,44.39,100
168,44.36,44.36,44.36,44.36,300
171,44.361,44.361,44.361,44.361,150
178,44.341,44.35,44.341,44.35,700
182,44.34,44.34,44.34,44.34,100
193,44.341,44.341,44.341,44.341,510
207,44.37,44.37,44.37,44.37,451
211,44.37,44.37,44.37,44.37,100
260,44.381,44.381,44.381,44.381,150
263,44.41,44.41,44.41,44.41,400
299,44.44,44.45,44.41,44.41,1700
300,44.43,44.44,44.43,44.43,500
301,44.42,44.43,44.42,44.43,600
302,44.42,44.42,44.42,44.42,200
335,44.4,44.43,44.4,44.43,500
340,44.39,44.39,44.39,44.39,100
353,44.38,44.38,44.38,44.38,100
368,44.381,44.381,44.381,44.381,1100
380,44.34,44.341,44.34,44.341,201
385,44.34,44.34,44.34,44.34,100
389,44.34,44.34,44.34,44.34,300
390,44.36,44.36,44.35,44.36,506
a1425479400,44.2,44.2,44.2,44.2,1857
1,44.16,44.16,44.16,44.16,100
4,44.15,44.16,44.15,44.16,200
14,43.99,44,43.9,44,2057
15,43.97,43.97,43.97,43.97,100
32,43.99,43.99,43.99,43.99,100
54,43.89,43.89,43.89,43.89,200
77,43.9,43.9,43.9,43.9,218
81,43.97,43.97,43.97,43.97,210
121,44,44.01,44,44.01,700
128,44.01,44.01,44,44,200
142,44,44,44,44,500
143,43.98,43.98,43.98,43.98,100
151,43.96,43.96,43.96,43.96,100
159,43.99,43.99,43.99,43.99,100
163,43.98,43.98,43.98,43.98,500
193,44.03,44.04,44.03,44.04,302
218,44.01,44.01,44.01,44.01,100
242,44.03,44.03,44.03,44.03,350
244,43.99,44,43.99,44,400
267,43.96,43.96,43.96,43.96,400
271,43.99,43.99,43.98,43.98,300
298,43.99,43.99,43.99,43.99,100
315,44.01,44.01,44.01,44.01,200
