EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
a1427203800,12.86,12.86,12.86,12.86,58147
1,12.865,12.865,12.865,12.865,300
2,12.865,12.865,12.865,12.865,500
3,12.865,12.865,12.865,12.865,300
4,12.865,12.865,12.865,12.865,300
5,12.865,12.865,12.865,12.865,100
6,12.86,12.865,12.86,12.865,74133
7,12.865,12.865,12.86,12.86,400
8,12.865,12.865,12.865,12.865,700
9,12.865,12.865,12.865,12.865,600
10,12.855,12.865,12.855,12.865,12203
11,12.85,12.855,12.85,12.855,1200
12,12.855,12.855,12.855,12.855,400
13,12.855,12.855,12.855,12.855,200
14,12.86,12.86,12.86,12.86,6400
16,12.855,12.855,12.855,12.855,100
17,12.855,12.855,12.85,12.855,2530
19,12.855,12.855,12.855,12.855,300
21,12.86,12.86,12.855,12.855,3200
23,12.86,12.86,12.86,12.86,100
24,12.86,12.86,12.86,12.86,25968
25,12.86,12.86,12.86,12.86,19100
26,12.86,12.86,12.86,12.86,1700
27,12.86,12.86,12.86,12.86,200
28,12.86,12.86,12.86,12.86,200
29,12.86,12.86,12.86,12.86,19300
30,12.865,12.865,12.86,12.86,4537
31,12.86,12.865,12.86,12.86,76050
33,12.865,12.865,12.865,12.865,2300
35,12.87,12.87,12.87,12.87,63600
41,12.87,12.87,12.87,12.87,116
44,12.875,12.875,12.875,12.875,800
45,12.875,12.875,12.875,12.875,500
46,12.875,12.875,12.875,12.875,200
49,12.875,12.875,12.875,12.875,1100
52,12.875,12.875,12.875,12.875,3100
53,12.875,12.875,12.875,12.875,1400
54,12.875,12.88,12.875,12.875,16427
56,12.87,12.87,12.87,12.87,38294
57,12.87,12.87,12.87,12.87,29060
58,12.87,12.87,12.87,12.87,5129
60,12.87,12.87,12.87,12.87,100
61,12.87,12.87,12.87,12.87,64307
64,12.87,12.87,12.87,12.87,1100
65,12.87,12.87,12.87,12.87,300
66,12.87,12.87,12.87,12.87,200
67,12.87,12.87,12.87,12.87,400
68,12.87,12.87,12.87,12.87,1300
69,12.875,12.875,12.87,12.87,81959
72,12.875,12.875,12.875,12.875,100
73,12.875,12.875,12.875,12.875,6300
74,12.875,12.875,12.875,12.875,100
77,12.875,12.875,12.875,12.875,5300
78,12.87,12.875,12.87,12.875,23300
79,12.875,12.875,12.875,12.875,22435
80,12.875,12.875,12.875,12.875,200
81,12.875,12.875,12.875,12.875,6826
87,12.88,12.88,12.88,12.88,100
88,12.88,12.88,12.88,12.88,7760
89,12.88,12.885,12.88,12.88,27671
91,12.875,12.88,12.875,12.88,207700
93,12.885,12.885,12.88,12.88,9498
94,12.88,12.885,12.88,12.885,240865
97,12.885,12.885,12.88,12.88,23715
99,12.885,12.885,12.885,12.885,100
102,12.885,12.885,12.885,12.885,500
103,12.885,12.885,12.885,12.885,600
105,12.885,12.885,12.885,12.885,100
107,12.885,12.885,12.885,12.885,200
108,12.885,12.885,12.885,12.885,600
109,12.885,12.885,12.885,12.885,500
110,12.885,12.885,12.885,12.885,100
112,12.885,12.885,12.885,12.885,2300
113,12.885,12.885,12.885,12.885,3900
114,12.885,12.885,12.885,12.885,5500
115,12.885,12.885,12.885,12.885,3800
116,12.885,12.885,12.885,12.885,8300
117,12.875,12.88,12.875,12.88,127968
119,12.88,12.88,12.875,12.875,23500
120,12.875,12.875,12.875,12.875,600
126,12.875,12.875,12.875,12.875,150
128,12.875,12.88,12.875,12.875,246977
129,12.875,12.875,12.875,12.875,52606
130,12.875,12.875,12.875,12.875,32634
131,12.88,12.88,12.875,12.875,1600
132,12.865,12.875,12.865,12.875,344953
133,12.87,12.87,12.865,12.865,193328
139,12.87,12.87,12.87,12.87,400
140,12.87,12.87,12.87,12.87,64000
141,12.87,12.87,12.87,12.87,129164
142,12.87,12.87,12.865,12.87,3062
143,12.87,12.87,12.87,12.87,1200
144,12.875,12.875,12.87,12.87,94206
146,12.88,12.88,12.88,12.88,200
148,12.875,12.875,12.875,12.875,800
150,12.87,12.875,12.87,12.875,475942
151,12.87,12.87,12.865,12.865,4900
152,12.875,12.875,12.87,12.87,23754
154,12.875,12.875,12.875,12.875,335
155,12.875,12.875,12.87,12.875,2600
156,12.875,12.875,12.87,12.875,1200
157,12.875,12.875,12.875,12.875,100
158,12.875,12.875,12.875,12.875,500
159,12.87,12.87,12.87,12.87,150000
161,12.87,12.87,12.87,12.87,11767
163,12.87,12.87,12.87,12.87,1282
164,12.87,12.87,12.87,12.87,25018
171,12.875,12.875,12.875,12.875,100
173,12.875,12.875,12.875,12.875,400
175,12.87,12.87,12.87,12.87,105300
183,12.865,12.87,12.865,12.87,50540
193,12.87,12.87,12.87,12.87,16832
194,12.87,12.87,12.87,12.87,38389
200,12.87,12.87,12.87,12.87,24759
203,12.865,12.865,12.865,12.865,24800
205,12.865,12.865,12.865,12.865,100
213,12.865,12.87,12.865,12.87,2776
214,12.87,12.87,12.87,12.87,44601
216,12.875,12.875,12.875,12.875,5973
230,12.875,12.875,12.875,12.875,1700
231,12.88,12.88,12.875,12.875,191222
232,12.88,12.88,12.88,12.88,6600
234,12.885,12.885,12.88,12.88,5554
237,12.88,12.885,12.88,12.885,243373
239,12.875,12.875,12.875,12.875,500
240,12.865,12.87,12.865,12.87,69689
241,12.865,12.865,12.865,12.865,8398
244,12.865,12.865,12.865,12.865,10499
245,12.87,12.87,12.865,12.865,8393
247,12.87,12.87,12.87,12.87,12800
248,12.87,12.87,12.87,12.87,64485
249,12.875,12.875,12.875,12.875,10587
250,12.87,12.87,12.87,12.87,7814
251,12.875,12.875,12.875,12.875,407
253,12.875,12.875,12.875,12.875,400
256,12.875,12.875,12.875,12.875,100
260,12.875,12.875,12.875,12.875,561
261,12.875,12.875,12.875,12.875,400
262,12.875,12.875,12.875,12.875,400
263,12.875,12.875,12.875,12.875,100
264,12.875,12.875,12.875,12.875,100
265,12.875,12.875,12.875,12.875,4157
266,12.875,12.875,12.875,12.875,100
267,12.875,12.875,12.875,12.875,1800
268,12.875,12.875,12.875,12.875,17820
270,12.875,12.875,12.875,12.875,10280
271,12.875,12.875,12.875,12.875,1780
272,12.875,12.875,12.875,12.875,10184
273,12.875,12.875,12.875,12.875,400
274,12.87,12.87,12.87,12.87,65500
276,12.86,12.865,12.86,12.865,246441
279,12.865,12.865,12.865,12.865,500
280,12.865,12.865,12.865,12.865,3700
286,12.855,12.86,12.855,12.86,74800
290,12.855,12.855,12.855,12.855,10344
296,12.855,12.855,12.855,12.855,300
297,12.855,12.855,12.855,12.855,100
298,12.855,12.855,12.855,12.855,11089
300,12.855,12.855,12.855,12.855,800
302,12.855,12.855,12.855,12.855,1100
309,12.855,12.855,12.855,12.855,5200
315,12.86,12.86,12.86,12.86,188700
318,12.865,12.865,12.865,12.865,100
322,12.865,12.865,12.865,12.865,100
330,12.86,12.86,12.86,12.86,107966
331,12.855,12.855,12.855,12.855,200
333,12.855,12.855,12.855,12.855,4802
336,12.86,12.86,12.86,12.86,95358
346,12.86,12.86,12.86,12.86,1985
351,12.86,12.86,12.86,12.86,56115
352,12.85,12.85,12.85,12.85,135500
353,12.845,12.845,12.845,12.845,4800
354,12.845,12.845,12.845,12.845,102000
355,12.845,12.845,12.845,12.845,3600
356,12.845,12.845,12.845,12.845,69445
357,12.845,12.845,12.845,12.845,100
358,12.845,12.845,12.845,12.845,400
360,12.845,12.85,12.845,12.85,11393
366,12.845,12.845,12.845,12.845,2600
368,12.845,12.845,12.845,12.845,600
373,12.845,12.845,12.845,12.845,3886
374,12.845,12.85,12.845,12.85,24300
375,12.84,12.845,12.84,12.845,238683
376,12.84,12.84,12.84,12.84,200
377,12.84,12.84,12.84,12.84,36701
380,12.84,12.84,12.84,12.84,99700
382,12.84,12.84,12.84,12.84,15999
383,12.84,12.84,12.84,12.84,800
384,12.845,12.845,12.84,12.84,118948
386,12.845,12.845,12.845,12.845,100
387,12.84,12.845,12.84,12.845,174500
388,12.835,12.84,12.835,12.84,19200
389,12.835,12.835,12.835,12.835,4100
390,12.84,12.84,12.835,12.835,129303
