EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
a1426791300,108.31,108.31,108.31,108.31,200
6,108.37,108.37,108.37,108.37,200
9,108.37,108.37,108.37,108.37,200
10,108.38,108.39,108.38,108.39,400
11,108.4,108.4,108.39,108.39,300
12,108.37,108.37,108.37,108.37,1000
13,108.34,108.35,108.34,108.35,290
15,108.35,108.35,108.35,108.35,100
17,108.33,108.33,108.33,108.33,100
21,108.33,108.33,108.33,108.33,200
22,108.31,108.31,108.31,108.31,440
25,108.29,108.29,108.29,108.29,200
26,108.25,108.25,108.25,108.25,100
27,108.23,108.23,108.23,108.23,100
29,108.22,108.22,108.22,108.22,100
30,108.17,108.17,108.17,108.17,200
35,108.22,108.22,108.22,108.22,100
36,108.21,108.24,108.18,108.23,887
37,108.23,108.23,108.23,108.23,100
39,108.3,108.3,108.3,108.3,100
40,108.31,108.31,108.31,108.31,100
41,108.3,108.3,108.3,108.3,100
42,108.24,108.26,108.24,108.26,200
44,108.31,108.31,108.31,108.31,100
48,108.22,108.27,108.22,108.27,200
50,108.18,108.18,108.18,108.18,100
55,108.23,108.23,108.23,108.23,100
56,108.22,108.22,108.21,108.21,200
58,108.19,108.19,108.19,108.19,400
59,108.16,108.16,108.16,108.16,100
60,108.18,108.18,108.16,108.16,200
64,108.14,108.17,108.14,108.17,1100
65,108.15,108.16,108.15,108.16,2154
a1426858200,108.64,108.64,108.61,108.61,4963
4,108.64,108.64,108.64,108.64,200
5,108.73,108.73,108.73,108.73,100
7,108.69,108.73,108.69,108.73,300
9,108.73,108.73,108.73,108.73,100
12,108.7,108.7,108.7,108.7,100
16,108.65,108.65,108.65,108.65,600
18,108.7,108.72,108.7,108.72,400
20,108.6,108.6,108.6,108.6,125
23,108.69,108.69,108.69,108.69,200
29,108.77,108.77,108.77,108.77,100
30,108.77,108.77,108.77,108.77,100
31,108.78,108.78,108.78,108.78,100
37,108.78,108.78,108.78,108.78,100
38,108.79,108.79,108.77,108.77,200
40,108.77,108.77,108.769,108.769,964
42,108.73,108.73,108.73,108.73,100
46,108.79,108.79,108.77,108.77,400
49,108.84,108.84,108.84,108.84,100
50,108.81,108.84,108.81,108.84,400
52,108.86,108.86,108.86,108.86,100
56,108.82,108.84,108.82,108.84,300
57,108.78,108.78,108.78,108.78,100
59,108.82,108.82,108.82,108.82,100
60,108.82,108.82,108.82,108.82,200
63,108.9,108.9,108.9,108.9,100
64,108.9,108.9,108.9,108.9,100
65,108.88,108.88,108.88,108.88,100
66,108.87,108.87,108.87,108.87,200
67,108.97,108.97,108.93,108.93,655
68,108.98,108.98,108.98,108.98,100
73,108.95,108.95,108.95,108.95,200
74,109,109,109,109,100
75,109,109,109,109,200
77,108.96,108.96,108.96,108.96,100
78,108.91,108.95,108.91,108.95,1325
88,108.92,108.92,108.92,108.92,100
92,108.95,108.95,108.95,108.95,100
94,108.99,108.99,108.99,108.99,100
95,109,109,108.99,108.99,600
99,108.93,108.94,108.93,108.94,300
103,108.95,108.95,108.95,108.95,200
106,109.01,109.01,108.97,108.97,500
112,108.95,108.95,108.95,108.95,100
114,108.97,108.97,108.97,108.97,100
115,109,109,109,109,100
121,109.06,109.06,109.06,109.06,321
124,109.05,109.05,109.05,109.05,424
126,109.05,109.05,109.05,109.05,100
136,109.02,109.04,109.02,109.04,200
137,109.03,109.03,109.03,109.03,107
139,109.02,109.02,109.02,109.02,100
144,109.02,109.02,109.02,109.02,100
145,109.01,109.02,109.01,109.02,200
151,109,109.02,109,109.02,500
155,109.05,109.06,109.04,109.04,1630
156,109.04,109.04,109.04,109.04,100
157,109.04,109.04,109.04,109.04,200
163,109.038,109.038,109.038,109.038,100
165,109.04,109.04,109.04,109.04,100
173,109,109,109,109,100
177,108.99,108.99,108.99,108.99,100
179,109,109,109,109,600
181,108.98,108.98,108.98,108.98,100
185,109.02,109.02,109.02,109.02,200
186,109,109,109,109,100
187,109.019,109.019,109.018,109.018,700
188,108.98,108.98,108.98,108.98,100
192,108.99,108.99,108.99,108.99,100
195,109.05,109.05,109.05,109.05,175
196,109.04,109.04,109.04,109.04,100
197,109.03,109.03,109.03,109.03,100
203,109.07,109.07,109.06,109.06,382
204,109.15,109.15,109.13,109.14,2200
205,109.15,109.15,109.15,109.15,418
207,109.14,109.14,109.14,109.14,200
209,109.15,109.15,109.15,109.15,100
211,109.13,109.13,109.13,109.13,100
217,109.17,109.17,109.17,109.17,100
219,109.2,109.2,109.2,109.2,100
222,109.17,109.17,109.17,109.17,100
223,109.17,109.17,109.16,109.16,300
226,109.17,109.17,109.17,109.17,100
227,109.2,109.2,109.2,109.2,325
229,109.25,109.25,109.25,109.25,146
231,109.269,109.269,109.268,109.268,525
232,109.24,109.24,109.24,109.24,100
235,109.23,109.23,109.22,109.22,200
236,109.22,109.22,109.22,109.22,100
241,109.23,109.23,109.23,109.23,275
243,109.21,109.21,109.21,109.21,275
244,109.22,109.22,109.22,109.22,275
245,109.23,109.23,109.23,109.23,2720
250,109.22,109.23,109.22,109.23,200
253,109.24,109.24,109.24,109.24,100
255,109.24,109.24,109.24,109.24,185
257,109.23,109.23,109.23,109.23,400
260,109.24,109.25,109.24,109.25,200
262,109.23,109.23,109.23,109.23,100
264,109.22,109.22,109.22,109.22,200
265,109.21,109.21,109.2,109.21,4257
266,109.2,109.2,109.2,109.2,259
267,109.19,109.19,109.19,109.19,200
270,109.21,109.21,109.21,109.21,100
271,109.22,109.22,109.22,109.22,100
272,109.24,109.24,109.24,109.24,100
273,109.24,109.24,109.24,109.24,100
275,109.22,109.22,109.22,109.22,200
277,109.21,109.21,109.21,109.21,200
278,109.21,109.21,109.21,109.21,100
279,109.25,109.25,109.23,109.23,200
281,109.2,109.21,109.2,109.21,200
282,109.19,109.19,109.19,109.19,100
283,109.17,109.17,109.17,109.17,200
286,109.17,109.17,109.17,109.17,100
287,109.18,109.18,109.18,109.18,200
288,109.17,109.18,109.17,109.18,200
290,109.17,109.18,109.17,109.18,584
292,109.16,109.16,109.16,109.16,200
293,109.17,109.17,109.17,109.17,100
294,109.16,109.16,109.16,109.16,200
296,109.1,109.15,109.1,109.15,500
298,109.11,109.11,109.11,109.11,348
300,109.13,109.13,109.13,109.13,100
301,109.12,109.12,109.12,109.12,100
303,109.13,109.13,109.13,109.13,100
306,109.16,109.16,109.16,109.16,300
308,109.19,109.19,109.19,109.19,3741
310,109.19,109.19,109.19,109.19,200
312,109.16,109.16,109.16,109.16,200
313,109.16,109.16,109.16,109.16,100
316,109.17,109.17,109.17,109.17,100
317,109.15,109.15,109.15,109.15,100
318,109.12,109.14,109.12,109.14,200
322,109.14,109.14,109.14,109.14,100
324,109.149,109.149,109.149,109.149,150
325,109.16,109.16,109.15,109.15,400
330,109.21,109.21,109.21,109.21,277
332,109.19,109.19,109.19,109.19,200
334,109.21,109.21,109.21,109.21,100
341,109.19,109.19,109.19,109.19,200
342,109.2,109.2,109.2,109.2,100
344,109.19,109.19,109.19,109.19,100
346,109.11,109.11,109.11,109.11,200
348,109.04,109.04,109.04,109.04,100
349,109.04,109.04,109.04,109.04,100
350,109,109,109,109,100
352,108.93,108.93,108.93,108.93,145
355,108.96,108.96,108.96,108.96,636
358,108.921,108.921,108.921,108.921,170
359,108.94,108.94,108.94,108.94,581
361,109.01,109.01,108.96,108.96,300
362,108.961,108.962,108.961,108.962,300
364,108.97,108.97,108.97,108.97,100
367,108.93,108.97,108.93,108.97,300
368,108.95,108.95,108.95,108.95,100
370,109.01,109.01,109.01,109.01,100
371,109.02,109.02,109.02,109.02,100
373,109.03,109.03,109.03,109.03,100
375,109,109,109,109,100
378,109.01,109.04,109.01,109.03,2455
379,109.03,109.03,109.01,109.01,400
380,109.02,109.02,109.02,109.02,600
381,109.02,109.02,109.02,109.02,100
382,108.98,108.99,108.98,108.99,300
383,108.93,108.93,108.93,108.93,200
384,108.89,108.89,108.89,108.89,100
386,108.87,108.87,108.87,108.87,100
389,108.86,108.86,108.85,108.85,500
390,108.77,108.83,108.76,108.83,4975
