EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-300
a1424961000,109.35,109.35,109.35,109.35,5872
1,109.42,109.42,109.42,109.42,100
6,109.26,109.26,109.26,109.26,100
7,109.38,109.38,109.38,109.38,100
11,109.55,109.55,109.55,109.55,200
13,109.55,109.55,109.55,109.55,100
16,109.5,109.5,109.5,109.5,200
18,109.48,109.48,109.48,109.48,100
22,109.48,109.48,109.48,109.48,100
26,109.37,109.37,109.37,109.37,100
27,109.32,109.32,109.32,109.32,100
30,109.26,109.26,109.26,109.26,100
32,109.2,109.2,109.2,109.2,100
33,109.17,109.17,109.17,109.17,200
34,109.17,109.17,109.17,109.17,100
35,109.2,109.2,109.2,109.2,200
36,109.22,109.22,109.22,109.22,100
40,109.15,109.15,109.15,109.15,400
41,109.19,109.19,109.17,109.17,300
42,109.18,109.18,109.18,109.18,100
43,109.16,109.16,109.15,109.15,300
44,109.15,109.15,109.15,109.15,200
45,109.16,109.16,109.16,109.16,100
46,109.23,109.23,109.23,109.23,200
49,109.34,109.34,109.34,109.34,100
50,109.31,109.31,109.31,109.31,100
51,109.31,109.31,109.31,109.31,100
54,109.34,109.34,109.33,109.33,200
55,109.29,109.29,109.29,109.29,100
58,109.36,109.36,109.36,109.36,100
59,109.38,109.38,109.37,109.37,200
60,109.41,109.41,109.41,109.41,100
62,109.35,109.35,109.35,109.35,100
64,109.39,109.39,109.38,109.38,300
76,109.63,109.63,109.63,109.63,500
79,109.57,109.57,109.57,109.57,100
80,109.55,109.55,109.55,109.55,100
82,109.56,109.56,109.56,109.56,100
83,109.59,109.59,109.56,109.56,200
86,109.54,109.55,109.54,109.55,300
93,109.61,109.63,109.61,109.62,458
98,109.7,109.7,109.7,109.7,100
99,109.71,109.71,109.71,109.71,200
102,109.69,109.69,109.69,109.69,100
105,109.72,109.72,109.72,109.72,100
108,109.69,109.69,109.69,109.69,200
109,109.7,109.7,109.69,109.69,200
115,109.69,109.69,109.69,109.69,100
120,109.65,109.65,109.65,109.65,200
121,109.65,109.65,109.65,109.65,100
123,109.65,109.65,109.65,109.65,100
126,109.72,109.72,109.72,109.72,100
130,109.73,109.73,109.73,109.73,300
134,109.73,109.73,109.73,109.73,100
136,109.66,109.66,109.66,109.66,100
141,109.72,109.72,109.71,109.71,200
142,109.72,109.72,109.72,109.72,100
146,109.77,109.77,109.77,109.77,400
149,109.73,109.73,109.73,109.73,100
150,109.72,109.72,109.72,109.72,500
151,109.71,109.73,109.71,109.73,557
152,109.68,109.68,109.67,109.67,400
154,109.68,109.68,109.68,109.68,100
156,109.62,109.62,109.62,109.62,100
157,109.64,109.64,109.64,109.64,100
159,109.62,109.62,109.62,109.62,100
160,109.62,109.62,109.62,109.62,100
163,109.63,109.63,109.62,109.62,400
165,109.65,109.65,109.65,109.65,100
170,109.55,109.55,109.55,109.55,100
171,109.49,109.49,109.47,109.47,600
177,109.64,109.64,109.64,109.64,100
178,109.641,109.641,109.641,109.641,300
179,109.65,109.65,109.65,109.65,200
187,109.66,109.66,109.66,109.66,700
191,109.7,109.7,109.7,109.7,100
194,109.681,109.682,109.681,109.682,400
196,109.7,109.7,109.7,109.7,100
197,109.72,109.72,109.7,109.7,300
198,109.82,109.82,109.75,109.75,1793
199,109.83,109.83,109.83,109.83,200
200,109.78,109.79,109.77,109.78,2300
202,109.79,109.79,109.79,109.79,100
207,109.73,109.73,109.73,109.73,100
211,109.75,109.75,109.75,109.75,100
222,109.771,109.771,109.771,109.771,100
223,109.8,109.8,109.8,109.8,2505
225,109.82,109.82,109.82,109.82,100
227,109.821,109.821,109.821,109.821,300
228,109.82,109.82,109.82,109.82,200
231,109.7,109.7,109.68,109.68,500
232,109.65,109.65,109.65,109.65,100
233,109.66,109.66,109.66,109.66,300
234,109.66,109.66,109.66,109.66,100
237,109.74,109.74,109.74,109.74,100
238,109.72,109.72,109.72,109.72,300
244,109.77,109.77,109.76,109.76,300
246,109.83,109.84,109.83,109.84,200
247,109.81,109.81,109.81,109.81,100
248,109.82,109.83,109.82,109.83,3200
252,109.85,109.85,109.85,109.85,500
253,109.82,109.82,109.82,109.82,100
254,109.82,109.82,109.82,109.82,200
255,109.82,109.82,109.82,109.82,200
256,109.79,109.79,109.78,109.78,300
259,109.8,109.8,109.8,109.8,100
260,109.78,109.78,109.78,109.78,100
262,109.78,109.78,109.78,109.78,100
263,109.81,109.81,109.81,109.81,100
264,109.82,109.82,109.82,109.82,100
265,109.78,109.78,109.78,109.78,200
269,109.75,109.78,109.75,109.78,3300
270,109.74,109.75,109.74,109.75,2000
271,109.77,109.77,109.74,109.74,1400
275,109.731,109.731,109.731,109.731,100
277,109.68,109.68,109.68,109.68,200
279,109.71,109.71,109.71,109.71,200
281,109.68,109.68,109.68,109.68,100
286,109.58,109.58,109.58,109.58,322
287,109.57,109.57,109.57,109.57,100
288,109.57,109.57,109.56,109.57,6800
290,109.521,109.521,109.521,109.521,157
293,109.51,109.51,109.51,109.51,100
304,109.44,109.44,109.44,109.44,400
306,109.32,109.32,109.29,109.31,491
309,109.38,109.38,109.38,109.38,100
311,109.391,109.392,109.391,109.392,220
316,109.4,109.4,109.4,109.4,100
320,109.46,109.46,109.46,109.46,100
325,109.5,109.5,109.5,109.5,100
329,109.44,109.44,109.44,109.44,495
334,109.33,109.33,109.33,109.33,100
339,109.39,109.39,109.39,109.39,545
340,109.41,109.41,109.41,109.41,200
341,109.38,109.38,109.38,109.38,100
342,109.41,109.41,109.41,109.41,100
344,109.48,109.51,109.48,109.51,460
345,109.54,109.56,109.54,109.55,7000
346,109.55,109.55,109.55,109.55,483
347,109.5,109.5,109.5,109.5,100
348,109.491,109.491,109.491,109.491,105
350,109.61,109.61,109.61,109.61,100
351,109.61,109.61,109.61,109.61,500
358,109.63,109.63,109.63,109.63,100
362,109.71,109.71,109.71,109.71,100
363,109.66,109.66,109.66,109.66,100
369,109.66,109.66,109.66,109.66,400
372,109.71,109.71,109.7,109.7,602
374,109.75,109.75,109.75,109.75,200
375,109.75,109.75,109.75,109.75,100
377,109.71,109.71,109.71,109.71,100
380,109.75,109.75,109.74,109.74,200
381,109.75,109.76,109.75,109.76,300
383,109.76,109.76,109.74,109.74,200
385,109.79,109.79,109.77,109.77,200
388,109.8,109.8,109.8,109.8,376
389,109.81,109.81,109.81,109.81,500
390,109.79,109.81,109.79,109.81,1650
