EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-300
a1425652200,195.59,195.59,195.59,195.59,626
26,195.6,195.6,195.6,195.6,200
31,195.6,195.6,195.6,195.6,832
99,195,195,195,195,457
122,194.3724,194.3724,194.3724,194.3724,190
134,194.15,194.15,194.15,194.15,1232
136,194.1001,194.11,194.1001,194.11,690
140,194.1001,194.1001,194.1001,194.1001,1612
147,194.1201,194.1201,194.1201,194.1201,200
153,194.47,194.47,194.47,194.47,400
155,194.52,194.52,194.52,194.52,100
170,194.35,194.35,194.35,194.35,594
172,194.275,194.275,194.275,194.275,100
173,194.1,194.1,194.1,194.1,100
174,194,194,194,194,100
190,194.2593,194.2593,194.2593,194.2593,153
194,194.058,194.058,194.058,194.058,250
201,194.5099,194.5099,194.5099,194.5099,250
203,194.46,194.46,194.46,194.46,250
257,193.9,193.9,193.9,193.9,100
275,194.34,194.34,194.28,194.28,668
282,194.3699,194.3699,194.3699,194.3699,700
283,194.3699,194.3699,194.3699,194.3699,550
285,194.37,194.37,194.37,194.37,100
287,194.37,194.37,194.37,194.37,200
311,193.79,193.8,193.79,193.8,216
320,193.8818,193.8818,193.8818,193.8818,100
333,194.02,194.02,194.02,194.02,102
339,194.23,194.23,194.225,194.225,235
345,193.5675,193.5675,193.5675,193.5675,245
352,193.8007,193.8007,193.8007,193.8007,1515
359,193.75,193.7501,193.75,193.7501,200
360,193.75,193.75,193.75,193.75,100
361,193.75,193.75,193.75,193.75,200
362,193.89,193.89,193.89,193.89,500
376,193.62,193.62,193.62,193.62,500
377,193.6699,193.67,193.6699,193.67,600
385,193.83,193.83,193.83,193.83,100
389,193.4201,193.81,193.4201,193.81,200
390,193.89,193.89,193.89,193.89,100
TIMEZONE_OFFSET=-240
a1425907800,194.6,194.6,194.6,194.6,1004
1,194.7,194.7,194.7,194.7,400
5,193.7076,193.7076,193.7076,193.7076,450
10,194.07,194.07,194.07,194.07,319
17,193.6772,193.6772,193.3596,193.3596,300
20,193.82,193.82,193.82,193.82,200
30,194.2099,194.21,194.07,194.07,600
35,193.694,193.694,193.694,193.694,722
38,194.2,194.2,193.67,193.67,914
46,194.04,194.04,194.04,194.04,250
47,193.99,194,193.99,194,549
50,194.13,194.13,194.13,194.13,500
61,193.84,193.8899,193.84,193.8899,210
63,193.507,193.507,193.507,193.507,540
66,193.5595,193.5595,193.5595,193.5595,150
78,194,194,194,194,100
79,193.6001,193.6001,193.6001,193.6001,100
80,193.65,193.65,193.65,193.65,100
81,193.6982,193.6982,193.6982,193.6982,100
94,193.7,193.7,193.7,193.7,260
120,194.2899,194.2899,194.2899,194.2899,125
121,194.24,194.24,194.24,194.24,120
142,194,194,194,194,125
144,193.94,193.94,193.94,193.94,100
163,193.89,193.89,193.89,193.89,225
169,193.44,193.44,193.44,193.44,100
200,193.49,194.0399,193.49,194.0399,260
213,194.12,194.12,194.12,194.12,100
223,193.695,193.695,193.695,193.695,100
244,193.9385,193.9385,193.9385,193.9385,120
257,194.726,194.726,194.726,194.726,100
277,194.26,194.26,194.26,194.26,100
331,193.88,193.88,193.88,193.88,100
353,194.064,194.064,194.064,194.064,100
369,194.62,194.62,194.62,194.62,322
380,194.205,194.205,194.205,194.205,100
387,194.7,194.7,194.7,194.7,260
390,194.48,194.48,194.48,194.48,100
a1425994200,193.48,193.48,193.48,193.48,3981
1,192.7501,193.0587,192.75,192.75,1019
7,192.75,192.75,192.75,192.75,309
15,192.2,192.25,192.2,192.25,400
16,192.2,192.2,192.2,192.2,100
19,192.42,192.42,192.42,192.42,125
29,192.373,192.373,192.373,192.373,116
31,192.333,192.333,192.333,192.333,250
48,192.06,192.06,192.06,192.06,100
51,192.06,192.06,192.06,192.06,150
52,191.61,191.6775,191.61,191.6775,380
86,191.99,191.99,191.99,191.99,100
90,192.02,192.02,192.02,192.02,151
108,192.43,192.43,192.43,192.43,113
123,192.3198,192.3198,192.3198,192.3198,104
134,192.06,192.06,192.06,192.06,100
136,192,192,192,192,100
137,191.7455,191.7455,191.7455,191.7455,150
169,191.61,191.61,191.61,191.61,230
189,191.308,191.308,191.308,191.308,181
190,191.26,191.26,191.26,191.26,243
202,191.79,191.79,191.79,191.79,105
219,191.768,191.78,191.768,191.78,500
222,191.4551,191.4551,191.4551,191.4551,100
224,191.45,191.45,191.45,191.45,100
229,191.83,191.83,191.83,191.83,131
235,192.08,192.08,192.08,192.08,100
237,192.15,192.15,192.15,192.15,525
257,192.17,192.17,192.17,192.17,103
259,191.745,191.745,191.745,191.745,275
266,191.9582,191.9582,191.9582,191.9582,390
273,191.707,191.707,191.707,191.707,454
287,191.93,191.93,191.93,191.93,100
291,191.73,191.73,191.73,191.73,100
298,191.78,191.78,191.78,191.78,100
301,191.764,191.764,191.764,191.764,100
304,191.816,191.816,191.816,191.816,100
305,191.79,191.79,191.79,191.79,200
309,191.83,191.83,191.83,191.83,100
311,191.83,191.83,191.83,191.83,100
315,191.82,191.82,191.82,191.82,100
324,191.99,191.99,191.99,191.99,250
335,191.82,191.82,191.82,191.82,250
347,191.5625,191.5625,191.5625,191.5625,100
351,192.002,192.002,192.002,192.002,200
366,191.56,191.56,191.56,191.56,200
378,191.5,191.5,191.5,191.5,100
382,191.51,191.51,191.51,191.51,200
384,191.559,191.559,191.559,191.559,100
385,191.5475,191.5475,191.5475,191.5475,150
389,191.44,191.44,191.44,191.44,200
390,191.48,191.48,191.36,191.38,796
a1426080600,191.73,191.73,191.73,191.73,1252
3,191.45,191.45,191.45,191.45,150
7,191.25,191.25,191.25,191.25,100
8,191.05,191.2,191.05,191.2,400
35,191.6522,191.6522,191.6522,191.6522,100
39,191.5695,191.5695,191.5695,191.5695,490
40,191.565,191.565,191.565,191.565,200
48,191.35,191.35,191.35,191.35,100
53,191.051,191.051,191.051,191.051,100
61,191.05,191.09,191.05,191.05,956
66,191,191,191,191,1771
70,190.7501,190.7501,190.7501,190.7501,100
76,190.5575,190.5575,190.5575,190.5575,100
88,190.665,190.665,190.665,190.665,100
90,190.7501,190.7501,190.7501,190.7501,100
97,190.72,190.72,190.72,190.72,265
98,190.95,190.95,190.95,190.95,260
101,190.85,190.85,190.85,190.85,100
111,191.3,191.3,191.3,191.3,103
120,191.3375,191.55,191.3001,191.3001,1810
121,191.5,191.5,191.5,191.5,130
150,191.5,191.5,191.5,191.5,118
