EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
385,32.33,32.33,32.33,32.33,107
a1427808600,32.23,32.23,32.23,32.23,1661
39,32.23,32.23,32.22,32.22,4900
88,32.22,32.23,32.22,32.23,494
117,32.28,32.28,32.28,32.28,125
133,32.22,32.22,32.22,32.22,1080
148,32.19,32.2,32.19,32.2,240
160,32.17,32.17,32.17,32.17,100
292,32.24,32.24,32.24,32.24,204
316,32.24,32.24,32.24,32.24,500
343,32.21,32.21,32.21,32.21,119
345,32.19,32.19,32.19,32.19,100
382,32.1,32.1,32.1,32.1,100
390,32.08,32.12,32.08,32.12,1100
a1427895000,32.05,32.05,32.05,32.05,1016
7,32,32,32,32,100
11,31.9,31.9,31.9,31.9,100
58,31.86,31.86,31.86,31.86,453
63,31.82,31.82,31.82,31.82,100
65,31.81,31.81,31.81,31.81,400
138,31.88,31.88,31.88,31.88,100
166,31.82,31.82,31.82,31.82,1879
176,31.82,31.82,31.82,31.82,399
185,31.85,31.85,31.85,31.85,150
191,31.84,31.84,31.84,31.84,677
193,31.84,31.84,31.84,31.84,305
288,31.82,31.82,31.82,31.82,600
309,31.79,31.79,31.79,31.79,143
319,31.82,31.82,31.82,31.82,200
329,31.84,31.84,31.84,31.84,100
338,31.82,31.82,31.82,31.82,8900
354,31.82,31.82,31.82,31.82,3383
372,31.84,31.84,31.84,31.84,100
381,31.85,31.85,31.85,31.85,2700
383,31.86,31.86,31.86,31.86,300
386,31.87,31.87,31.87,31.87,721
388,31.87,31.87,31.87,31.87,529
389,31.88,31.88,31.88,31.88,370
390,31.92,31.92,31.88,31.88,511
a1427981400,31.92,31.92,31.92,31.92,2112
6,31.95,31.95,31.95,31.95,100
9,31.87,31.87,31.86,31.87,6264
20,31.97,31.97,31.97,31.97,100
65,31.92,31.92,31.92,31.92,100
66,31.93,31.93,31.93,31.93,300
93,31.95,31.95,31.95,31.95,100
125,31.95,31.95,31.95,31.95,683
129,31.95,31.95,31.95,31.95,100
133,31.93,31.93,31.93,31.93,100
140,31.94,31.94,31.94,31.94,100
214,31.89,31.89,31.89,31.89,100
228,31.93,31.93,31.93,31.93,200
230,31.94,31.94,31.94,31.94,695
252,31.92,31.92,31.92,31.92,100
260,31.91,31.91,31.91,31.91,100
266,31.91,31.91,31.91,31.91,2600
276,31.9,31.9,31.9,31.9,100
285,31.91,31.91,31.91,31.91,100
290,31.94,31.94,31.94,31.94,100
318,31.88,31.88,31.88,31.88,100
337,31.891,31.891,31.891,31.891,100
347,31.87,31.87,31.87,31.87,370
381,31.96,31.96,31.96,31.96,100
388,31.95,31.95,31.95,31.95,200
390,31.9,31.93,31.9,31.93,822
a1428327000,31.69,31.69,31.69,31.69,6131
20,31.9,31.9,31.9,31.9,360
131,32.12,32.12,32.12,32.12,4228
146,32.11,32.11,32.11,32.11,800
212,32.19,32.19,32.19,32.19,500
355,32.22,32.22,32.22,32.22,1200
386,32.22,32.22,32.22,32.22,100
a1428413400,32.21,32.21,32.21,32.21,3655
2,32.25,32.25,32.25,32.25,400
5,32.27,32.27,32.27,32.27,500
19,32.3,32.3,32.3,32.3,155
46,32.3,32.3,32.3,32.3,200
53,32.36,32.36,32.35,32.35,336
54,32.35,32.35,32.35,32.35,112
64,32.41,32.41,32.41,32.41,112
77,32.4,32.4,32.4,32.4,800
282,32.35,32.35,32.35,32.35,100
323,32.36,32.36,32.36,32.36,250
328,32.33,32.33,32.33,32.33,100
352,32.28,32.28,32.28,32.28,300
363,32.27,32.27,32.27,32.27,900
364,32.27,32.27,32.27,32.27,100
368,32.25,32.25,32.25,32.25,200
371,32.22,32.22,32.22,32.22,600
a1428499800,32.21,32.21,32.21,32.21,2100
58,32.29,32.29,32.29,32.29,100
62,32.27,32.27,32.27,32.27,108
63,32.27,32.27,32.27,32.27,216
64,32.26,32.27,32.26,32.27,245
127,32.27,32.27,32.26,32.26,1000
238,32.26,32.26,32.26,32.26,800
264,32.27,32.27,32.27,32.27,100
273,32.23,32.23,32.23,32.23,800
305,32.3,32.3,32.3,32.3,600
359,32.24,32.24,32.24,32.24,800
373,32.27,32.27,32.27,32.27,800
387,32.25,32.25,32.25,32.25,1493
389,32.26,32.26,32.26,32.26,2400
390,32.28,32.28,32.28,32.28,200
a1428586200,32.29,32.29,32.28,32.28,5144
51,32.2,32.21,32.2,32.21,206
52,32.21,32.21,32.2,32.2,412
62,32.28,32.28,32.28,32.28,2500
73,32.24,32.24,32.24,32.24,0
74,32.21,32.21,32.21,32.21,0
78,32.19,32.2,32.19,32.2,0
83,32.18,32.18,32.18,32.18,0
