EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-300
a1424961000,106.79,106.79,106.79,106.79,2562
4,107.02,107.02,107.02,107.02,300
10,106.92,106.93,106.92,106.93,663
27,106.5,106.5,106.5,106.5,213
36,106.47,106.47,106.47,106.47,150
37,106.53,106.58,106.47,106.47,5406
38,106.53,106.53,106.52,106.52,200
43,106.56,106.56,106.52,106.52,500
59,106.77,106.77,106.77,106.77,100
63,106.73,106.73,106.73,106.73,100
67,106.9,106.9,106.9,106.9,100
73,106.9,106.9,106.9,106.9,400
79,106.87,106.87,106.87,106.87,200
84,106.91,106.91,106.91,106.91,100
97,106.95,106.95,106.95,106.95,373
100,106.97,106.97,106.97,106.97,100
102,106.98,106.98,106.98,106.98,100
114,106.98,106.98,106.98,106.98,100
115,106.97,106.97,106.97,106.97,200
120,106.95,106.95,106.95,106.95,1100
121,106.88,106.88,106.88,106.88,200
134,106.93,106.93,106.93,106.93,160
171,106.79,106.79,106.79,106.79,200
184,106.92,106.92,106.92,106.92,100
194,106.97,106.97,106.97,106.97,200
213,106.98,106.98,106.98,106.98,100
217,106.95,106.95,106.95,106.95,100
231,106.84,106.84,106.84,106.84,200
232,106.8,106.8,106.8,106.8,100
240,106.84,106.92,106.84,106.92,300
244,106.91,106.91,106.91,106.91,200
254,106.92,106.92,106.92,106.92,100
265,106.92,106.92,106.92,106.92,100
277,106.91,106.93,106.91,106.93,600
300,106.83,106.83,106.83,106.83,100
321,106.79,106.79,106.79,106.79,100
336,106.77,106.77,106.77,106.77,200
341,106.79,106.79,106.79,106.79,200
361,106.86,106.86,106.86,106.86,100
367,106.93,106.93,106.93,106.93,100
390,106.9,107.01,106.9,107.01,320
a1425047400,107,107,107,107,1032
1,107.24,107.24,107.21,107.21,200
3,107.17,107.19,107.17,107.19,500
4,107.19,107.19,107.19,107.19,100
5,107.22,107.22,107.22,107.22,100
6,107.22,107.22,107.22,107.22,200
7,107.22,107.22,107.22,107.22,100
8,107.21,107.21,107.21,107.21,100
10,107.19,107.19,107.19,107.19,100
11,107.18,107.18,107.18,107.18,100
13,107.16,107.16,107.1,107.1,276
24,106.7,106.81,106.7,106.81,4969
39,106.89,106.89,106.87,106.87,200
40,106.88,106.92,106.85,106.85,817
44,106.81,106.84,106.79,106.84,300
50,106.68,106.78,106.68,106.78,4838
58,106.87,106.87,106.87,106.87,100
68,106.84,106.85,106.84,106.85,800
69,106.82,106.82,106.82,106.82,100
74,106.86,106.86,106.86,106.86,100
75,106.85,106.85,106.83,106.83,200
81,106.94,106.94,106.94,106.94,100
86,106.95,106.95,106.94,106.94,200
93,106.95,106.95,106.95,106.95,100
111,106.98,107.01,106.9,107.01,400
133,106.87,106.87,106.87,106.87,100
139,106.9,106.93,106.9,106.93,200
140,106.85,106.86,106.85,106.86,200
146,106.86,106.86,106.86,106.86,100
177,106.88,106.88,106.88,106.88,555
198,106.88,106.88,106.88,106.88,100
204,106.84,106.84,106.84,106.84,100
205,106.76,106.76,106.76,106.76,100
225,106.8,106.8,106.8,106.8,100
232,106.77,106.77,106.77,106.77,100
240,106.71,106.71,106.71,106.71,100
274,106.89,106.89,106.89,106.89,100
276,106.87,106.87,106.87,106.87,200
278,106.82,106.82,106.82,106.82,100
281,106.76,106.8,106.75,106.8,435
284,106.78,106.78,106.78,106.78,100
298,106.75,106.75,106.75,106.75,100
310,106.74,106.74,106.74,106.74,100
328,106.65,106.65,106.65,106.65,100
347,106.62,106.62,106.62,106.62,135
376,106.56,106.59,106.56,106.59,200
379,106.64,106.64,106.64,106.64,100
385,106.6,106.6,106.6,106.6,135
390,106.66,106.66,106.64,106.64,15073
a1425306600,106.82,106.82,106.82,106.82,34187
1,107.02,107.02,107.02,107.02,100
11,106.86,106.86,106.86,106.86,100
20,106.94,106.94,106.92,106.92,300
21,107.03,107.03,107.01,107.01,300
52,107.04,107.04,107.04,107.04,100
53,106.96,106.96,106.95,106.95,200
60,106.93,106.93,106.93,106.93,100
64,106.9,106.9,106.9,106.9,500
73,106.99,106.99,106.99,106.99,100
78,106.94,106.94,106.94,106.94,100
84,106.91,106.91,106.91,106.91,200
88,106.99,106.99,106.96,106.96,400
89,106.98,106.99,106.94,106.94,300
90,106.94,106.97,106.94,106.97,300
91,106.96,106.96,106.96,106.96,100
95,107.04,107.04,107.04,107.04,100
97,106.97,106.97,106.97,106.97,100
99,106.97,106.97,106.97,106.97,100
102,107,107,107,107,100
103,107.02,107.02,107.02,107.02,100
104,107.02,107.02,107.02,107.02,200
105,107.02,107.02,107.01,107.01,200
110,107.04,107.04,107.04,107.04,150
114,107.08,107.09,107.08,107.09,300
117,107.06,107.06,107.06,107.06,100
118,106.83,106.89,106.83,106.89,1325
127,107.13,107.15,107.13,107.14,1200
128,107.12,107.12,107.12,107.12,200
133,107.18,107.18,107.16,107.16,5199
134,107.16,107.22,107.16,107.22,7251
135,107.16,107.18,107.15,107.17,4000
136,107.17,107.18,107.14,107.14,7800
137,107.13,107.17,107.125,107.125,3900
139,107.11,107.11,107.1,107.1,300
147,107.08,107.08,107.08,107.08,200
148,107.06,107.06,107.06,107.06,100
161,107.09,107.09,107.09,107.09,100
174,106.98,106.98,106.98,106.98,200
183,107,107,107,107,100
185,107.04,107.04,107.04,107.04,100
196,106.91,106.91,106.91,106.91,100
204,106.98,106.98,106.98,106.98,100
206,107.03,107.03,107.03,107.03,100
209,107.08,107.08,107.08,107.08,100
215,107.06,107.06,107.06,107.06,100
216,107.06,107.06,107.06,107.06,300
221,107.04,107.04,107.04,107.04,154
222,106.93,106.94,106.93,106.94,1200
225,106.98,106.98,106.98,106.98,100
226,106.98,106.98,106.98,106.98,100
227,107.04,107.04,107.04,107.04,100
232,107.08,107.08,107.08,107.08,100
245,107.08,107.08,107.08,107.08,100
256,107.11,107.11,107.11,107.11,100
263,107.12,107.12,107.12,107.12,125
266,107.12,107.12,107.12,107.12,100
270,107.1,107.1,107.1,107.1,100
280,107.1,107.1,107.1,107.1,100
283,107.05,107.05,107.05,107.05,100
286,107.06,107.06,107.05,107.05,200
303,106.99,107.05,106.99,107.05,200
314,107.06,107.06,107.06,107.06,160
316,107.07,107.07,107.05,107.05,400
322,107.11,107.11,107.11,107.11,100
326,107.15,107.15,107.1,107.1,200
337,107.15,107.15,107.15,107.15,250
339,107.17,107.17,107.17,107.17,100
