EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
388,107.9,107.91,107.88,107.88,1200
389,107.87,107.87,107.87,107.87,100
390,107.81,107.92,107.8,107.89,6887
a1427895000,107.95,107.95,107.95,107.95,30987
2,107.8,107.8,107.8,107.8,152
5,107.8,107.8,107.8,107.8,293
7,107.5,107.66,107.5,107.65,730
14,106.93,107,106.93,107,300
16,106.91,106.91,106.91,106.91,100
19,106.8,106.8,106.8,106.8,1000
23,106.48,106.48,106.48,106.48,322
24,106.55,106.55,106.48,106.48,300
25,106.48,106.48,106.48,106.48,300
33,106.54,106.54,106.54,106.54,1100
36,106.61,106.61,106.61,106.61,200
43,106.68,106.69,106.68,106.69,600
44,106.73,106.73,106.73,106.73,200
45,106.69,106.69,106.69,106.69,300
46,106.68,106.68,106.68,106.68,200
47,106.69,106.69,106.69,106.69,100
48,106.64,106.64,106.64,106.64,500
49,106.68,106.69,106.68,106.69,200
50,106.76,106.76,106.75,106.75,700
54,106.82,106.83,106.82,106.83,200
67,106.56,106.56,106.56,106.56,200
71,106.67,106.67,106.67,106.67,400
76,106.78,106.78,106.78,106.78,887
77,106.79,106.79,106.79,106.79,253
79,106.84,106.84,106.84,106.84,100
87,107.02,107.02,107.02,107.02,100
91,106.92,106.92,106.92,106.92,200
93,106.92,106.92,106.92,106.92,100
94,106.91,106.91,106.91,106.91,300
95,106.9,106.9,106.9,106.9,100
96,106.87,106.87,106.87,106.87,100
101,106.9,106.9,106.9,106.9,200
103,106.92,106.92,106.92,106.92,100
106,107.01,107.01,107.01,107.01,626
114,107.08,107.08,107.08,107.08,100
116,106.93,107.07,106.93,107.07,200
128,106.87,106.87,106.87,106.87,200
140,106.94,106.96,106.94,106.96,300
141,106.94,106.94,106.93,106.94,1517
152,106.82,106.82,106.82,106.82,187
153,106.84,106.84,106.84,106.84,100
165,106.72,106.72,106.72,106.72,200
166,106.74,106.74,106.74,106.74,100
167,106.78,106.78,106.78,106.78,100
177,106.82,106.82,106.82,106.82,200
179,106.84,106.84,106.84,106.84,100
190,106.78,106.78,106.72,106.72,300
192,106.84,106.84,106.84,106.84,100
197,106.95,106.95,106.94,106.94,800
202,106.81,106.87,106.81,106.87,200
203,106.92,106.92,106.92,106.92,100
219,106.83,106.83,106.83,106.83,100
220,106.86,106.86,106.86,106.86,100
227,106.86,106.86,106.86,106.86,100
228,106.91,106.91,106.91,106.91,100
231,106.87,106.87,106.87,106.87,100
232,106.88,106.88,106.88,106.88,100
233,106.89,106.89,106.89,106.89,100
239,106.79,106.79,106.79,106.79,100
247,106.82,106.82,106.82,106.82,100
249,106.8,106.8,106.8,106.8,100
252,106.76,106.76,106.76,106.76,200
271,106.77,106.77,106.77,106.77,100
276,106.78,106.78,106.78,106.78,200
289,106.55,106.55,106.55,106.55,200
294,106.73,106.73,106.73,106.73,100
302,106.58,106.58,106.58,106.58,127
314,106.64,106.64,106.64,106.64,200
317,106.65,106.65,106.65,106.65,100
320,106.82,106.82,106.82,106.82,100
326,106.78,106.78,106.78,106.78,200
339,106.66,106.66,106.66,106.66,200
346,106.75,106.75,106.75,106.75,100
351,106.59,106.59,106.59,106.59,100
352,106.59,106.59,106.59,106.59,200
353,106.67,106.67,106.67,106.67,100
371,106.82,106.82,106.82,106.82,100
373,106.86,106.86,106.86,106.86,100
387,107,107,107,107,100
389,106.97,106.98,106.97,106.98,400
390,107.01,107.01,107.01,107.01,100
a1427981400,107.53,107.53,107.53,107.53,2412
94,107.39,107.39,107.39,107.39,100
102,107.43,107.43,107.43,107.43,448
109,107.44,107.44,107.44,107.44,108
193,107.45,107.45,107.45,107.45,100
243,107.55,107.62,107.55,107.62,14989
244,107.59,107.59,107.59,107.59,176
252,107.55,107.55,107.55,107.55,120
299,107.58,107.58,107.58,107.58,116
345,107.49,107.49,107.49,107.49,100
389,107.62,107.62,107.62,107.62,100
390,107.49,107.6,107.49,107.6,290
a1428327000,107.48,107.48,107.48,107.48,18069
5,107.31,107.32,107.3,107.3,1500
6,107.2,107.24,107.2,107.24,2961
9,107.48,107.61,107.46,107.48,4400
11,107.51,107.51,107.51,107.51,200
27,107.7,107.7,107.69,107.69,200
29,107.6,107.6,107.6,107.6,1000
36,107.62,107.62,107.62,107.62,200
42,107.55,107.595,107.55,107.595,3500
60,107.71,107.71,107.71,107.71,300
72,107.9,107.9,107.9,107.9,3068
120,107.89,107.89,107.89,107.89,100
126,107.84,107.86,107.84,107.86,200
143,108,108,108,108,100
